antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'market_segment_Online TA', 'deposit_type_No Deposit'})",frozenset({'arrival_date_month_August'}),0.4675218896355121,0.11848684359374646,0.07088395665060296,0.15161633759194737,1.279604832008112,1.0,0.015488763636707238,1.0390501319935441,0.41036190945824963,0.13760541110330288,0.03758252926509117,0.3749298033195559
frozenset({'arrival_date_month_August'}),"frozenset({'market_segment_Online TA', 'deposit_type_No Deposit'})",0.11848684359374646,0.4675218896355121,0.07088395665060296,0.5982432690471644,1.2796048320081117,1.0,0.015488763636707238,1.3253744600659805,0.24787915248446965,0.13760541110330288,0.24549625020673974,0.3749298033195559
frozenset({'arrival_date_month_August'}),"frozenset({'customer_type_Transient', 'deposit_type_No Deposit'})",0.11848684359374646,0.5331568587524604,0.08072580827620535,0.68130609127363,1.2778717559178092,1.0,0.01755373494226939,1.4648637092350898,0.24667681693074298,0.1413965284933027,0.31734263488432546,0.4163585410749648
"frozenset({'customer_type_Transient', 'deposit_type_No Deposit'})",frozenset({'arrival_date_month_August'}),0.5331568587524604,0.11848684359374646,0.08072580827620535,0.1514109908762996,1.2778717559178092,1.0,0.01755373494226939,1.0387986963401192,0.4657857003613263,0.1413965284933027,0.03734958127769536,0.4163585410749648
frozenset({'arrival_date_month_July'}),frozenset({'deposit_type_No Deposit'}),0.10717437046087015,0.6712595307586144,0.09187990678522139,0.8572936457673633,1.2771418601662237,1.0,0.019938089160307773,2.3036147970361593,0.24305039945603757,0.13382764870654143,0.5658996455107841,0.4970852603099515
frozenset({'deposit_type_No Deposit'}),frozenset({'arrival_date_month_July'}),0.6712595307586144,0.10717437046087015,0.09187990678522139,0.1368768748525397,1.2771418601662237,1.0,0.019938089160307773,1.0344128242266653,0.6601001282404786,0.13382764870654143,0.03326797910920384,0.4970852603099515
"frozenset({'market_segment_Online TA', 'deposit_type_No Deposit'})",frozenset({'arrival_date_month_July'}),0.4675218896355121,0.10717437046087015,0.06387022330821965,0.1366144018583043,1.2746928325385671,1.0,0.013763859109857224,1.0340983582084289,0.40470635567304647,0.12503321817698645,0.03297399897965619,0.3662806018157893
frozenset({'arrival_date_month_July'}),"frozenset({'market_segment_Online TA', 'deposit_type_No Deposit'})",0.10717437046087015,0.4675218896355121,0.06387022330821965,0.5959468017732743,1.2746928325385671,1.0,0.013763859109857224,1.3178415928926748,0.24136546755778088,0.12503321817698645,0.24118345832066926,0.3662806018157893
frozenset({'arrival_date_month_July'}),frozenset({'market_segment_Online TA'}),0.10717437046087015,0.46912826082038056,0.06407384782461141,0.5978467384420519,1.27437800783218,1.0,0.01379532180578423,1.3200731908104237,0.241148398287475,0.12508833922261484,0.24246624584044724,0.36721369958032185
frozenset({'market_segment_Online TA'}),frozenset({'arrival_date_month_July'}),0.46912826082038056,0.10717437046087015,0.06407384782461141,0.13658066071859173,1.2743780078321798,1.0,0.01379532180578423,1.034057947187279,0.4055658921420192,0.12508833922261484,0.032936207569333444,0.36721369958032185
"frozenset({'customer_type_Transient', 'hotel_City Hotel'})",frozenset({'deposit_type_Non Refund'}),0.6126609199303151,0.32792597117581845,0.2554356433403471,0.41692824698105546,1.271409658363162,1.0,0.054528216170728144,1.152643778993604,0.5511229232717733,0.37281643166132816,0.13242927413956138,0.597935628941059
frozenset({'deposit_type_Non Refund'}),"frozenset({'customer_type_Transient', 'hotel_City Hotel'})",0.32792597117581845,0.6126609199303151,0.2554356433403471,0.7789430109010625,1.271409658363162,1.0,0.054528216170728144,1.752213678692264,0.31763085158770443,0.37281643166132816,0.4292933492299103,0.597935628941059
frozenset({'deposit_type_No Deposit'}),frozenset({'hotel_Resort Hotel'}),0.6712595307586144,0.25158940247516914,0.21376049231883074,0.318446863729819,1.2657403714023623,1.0,0.0448787080695085,1.0980957429387372,0.6386453208142454,0.3014581538559714,0.0893325956042888,0.5840435757498015
frozenset({'hotel_Resort Hotel'}),frozenset({'deposit_type_No Deposit'}),0.25158940247516914,0.6712595307586144,0.21376049231883074,0.8496402877697841,1.2657403714023623,1.0,0.0448787080695085,2.1863600585910317,0.2805259080211308,0.3014581538559714,0.5426187941594416,0.5840435757498015
frozenset({'deposit_type_No Deposit'}),frozenset({'customer_type_Transient-Party'}),0.6712595307586144,0.14446028190683047,0.12059096359646146,0.17964879166807105,1.2435860521436293,1.0,0.023620622550425283,1.0428944449692363,0.595831423373263,0.17348001562296578,0.041130188367722864,0.5072088907439807
frozenset({'customer_type_Transient-Party'}),frozenset({'deposit_type_No Deposit'}),0.14446028190683047,0.6712595307586144,0.12059096359646146,0.8347689898198903,1.243586052143629,1.0,0.023620622550425283,1.9895809441765369,0.228947759602621,0.17348001562296578,0.4973815953922459,0.5072088907439807
frozenset({'deposit_type_No Deposit'}),"frozenset({'customer_type_Transient', 'hotel_Resort Hotel'})",0.6712595307586144,0.2130138690920609,0.17622570646394714,0.2625299133775995,1.232454555642753,1.0,0.033238116652133415,1.0671431223906602,0.5737384776049164,0.24888959897747245,0.0629185729466571,0.5449133900398353
"frozenset({'customer_type_Transient', 'hotel_Resort Hotel'})",frozenset({'deposit_type_No Deposit'}),0.2130138690920609,0.6712595307586144,0.17622570646394714,0.8272968667020711,1.232454555642753,1.0,0.033238116652133415,1.9035003185163866,0.23966249078885216,0.24888959897747245,0.4746520448289637,0.5449133900398353
frozenset({'deposit_type_No Deposit'}),frozenset({'arrival_date_month_August'}),0.6712595307586144,0.11848684359374646,0.09792076743817733,0.14587616704304157,1.2311591955576464,1.0,0.01838534440636974,1.0320671574688107,0.571141595627887,0.1415396690431029,0.031070805069950067,0.4861517554711102
frozenset({'arrival_date_month_August'}),frozenset({'deposit_type_No Deposit'}),0.11848684359374646,0.6712595307586144,0.09792076743817733,0.8264273438991789,1.2311591955576464,1.0,0.01838534440636974,1.893964617620612,0.21299438900654993,0.1415396690431029,0.4720070318650936,0.4861517554711102
frozenset({'arrival_date_month_July'}),"frozenset({'deposit_type_No Deposit', 'hotel_City Hotel'})",0.10717437046087015,0.4574990384397837,0.05997873255051019,0.5596369009921892,1.223252627810384,1.0,0.01094656111927294,1.2319401030252852,0.20441547642651453,0.11884161922266553,0.18827222399506932,0.3453691156461861
"frozenset({'deposit_type_No Deposit', 'hotel_City Hotel'})",frozenset({'arrival_date_month_July'}),0.4574990384397837,0.10717437046087015,0.05997873255051019,0.13110133030018298,1.2232526278103837,1.0,0.01094656111927294,1.0275371118332808,0.33641853076750006,0.11884161922266553,0.02679914089346175,0.3453691156461861
"frozenset({'customer_type_Transient', 'market_segment_Online TA'})",frozenset({'hotel_Resort Hotel'}),0.45023643068847713,0.25158940247516914,0.13783117265096495,0.30613065326633165,1.2167867575286504,1.0,0.024556458081498075,1.0786044967224895,0.3240726031461238,0.24438382541720152,0.07287610700802902,0.42698618994251836
frozenset({'hotel_Resort Hotel'}),"frozenset({'customer_type_Transient', 'market_segment_Online TA'})",0.25158940247516914,0.45023643068847713,0.13783117265096495,0.547841726618705,1.2167867575286504,1.0,0.024556458081498075,1.2158653322880137,0.23805556951079723,0.24438382541720152,0.17754049445739095,0.42698618994251836
frozenset({'hotel_Resort Hotel'}),"frozenset({'customer_type_Transient', 'market_segment_Online TA', 'deposit_type_No Deposit'})",0.25158940247516914,0.44865268444987444,0.13706192447792936,0.5447841726618704,1.2142670523188104,1.0,0.02418566367830484,1.2111778247564986,0.2357769011629381,0.24337136429374898,0.1743574068481271,0.42514044740002244
"frozenset({'customer_type_Transient', 'market_segment_Online TA', 'deposit_type_No Deposit'})",frozenset({'hotel_Resort Hotel'}),0.44865268444987444,0.25158940247516914,0.13706192447792936,0.30549672213817447,1.2142670523188104,1.0,0.02418566367830484,1.0776199643419544,0.32004859097906474,0.24337136429374898,0.07202907046117393,0.42514044740002244
frozenset({'deposit_type_No Deposit'}),"frozenset({'market_segment_Groups', 'customer_type_Transient-Party'})",0.6712595307586144,0.07522794633362746,0.061313604380189596,0.09134113047288415,1.2141914663972952,1.0,0.010816128424344595,1.0177329300132647,0.5366137752912283,0.08948619733192445,0.0174239522868084,0.45318936222892325
"frozenset({'market_segment_Groups', 'customer_type_Transient-Party'})",frozenset({'deposit_type_No Deposit'}),0.07522794633362746,0.6712595307586144,0.061313604380189596,0.8150375939849623,1.2141914663972952,1.0,0.010816128424344595,1.7773366832969213,0.19075691527576324,0.08948619733192445,0.4373604003125499,0.45318936222892325
frozenset({'hotel_Resort Hotel'}),frozenset({'market_segment_Online TA'}),0.25158940247516914,0.46912826082038056,0.14136066426842236,0.5618705035971222,1.1976905902333834,1.0,0.023332965444407522,1.211677696978113,0.22054714088211358,0.24399578240324915,0.1746980220119845,0.4315983817720359
frozenset({'market_segment_Online TA'}),frozenset({'hotel_Resort Hotel'}),0.46912826082038056,0.25158940247516914,0.14136066426842236,0.3013262599469496,1.1976905902333834,1.0,0.023332965444407522,1.0711875294869446,0.31092221587280244,0.24399578240324915,0.06645664510400028,0.4315983817720359
frozenset({'deposit_type_No Deposit'}),"frozenset({'arrival_date_month_July', 'hotel_City Hotel'})",0.6712595307586144,0.0746849476232494,0.05997873255051019,0.08935252283528262,1.1963926558002596,1.0,0.009845749654196108,1.0161067543476872,0.4993422731569305,0.08743692074276857,0.015851439111855263,0.4462212477854086
"frozenset({'arrival_date_month_July', 'hotel_City Hotel'})",frozenset({'deposit_type_No Deposit'}),0.0746849476232494,0.6712595307586144,0.05997873255051019,0.8030899727355346,1.1963926558002593,1.0,0.009845749654196108,1.6694958291781743,0.177403374956482,0.08743692074276857,0.401016772535299,0.4462212477854086
frozenset({'hotel_Resort Hotel'}),"frozenset({'market_segment_Online TA', 'deposit_type_No Deposit'})",0.25158940247516914,0.4675218896355121,0.14056879114912102,0.5587230215827338,1.1950735013034868,1.0,0.02294523829166055,1.2066754814047493,0.21810405182951023,0.2429705525790935,0.17127677208137884,0.4296954248447932
"frozenset({'market_segment_Online TA', 'deposit_type_No Deposit'})",frozenset({'hotel_Resort Hotel'}),0.4675218896355121,0.25158940247516914,0.14056879114912102,0.3006678281068525,1.1950735013034868,1.0,0.02294523829166055,1.070178990191205,0.3065504113222166,0.2429705525790935,0.06557687156488323,0.4296954248447932
frozenset({'hotel_City Hotel'}),frozenset({'deposit_type_Non Refund'}),0.7484105975248309,0.32792597117581845,0.29059480983732666,0.3882825962090753,1.1840556416341188,1.0,0.04517153780572192,1.0986674968853523,0.6178523157805121,0.3698350082063982,0.08980651303972123,0.6372211932335566
frozenset({'deposit_type_Non Refund'}),frozenset({'hotel_City Hotel'}),0.32792597117581845,0.7484105975248309,0.29059480983732666,0.8861597902580379,1.1840556416341188,1.0,0.04517153780572192,2.210022302712185,0.2312916260386903,0.3698350082063982,0.5475158785625017,0.6372211932335566
frozenset({'customer_type_Transient'}),"frozenset({'market_segment_Online TA', 'hotel_Resort Hotel', 'deposit_type_No Deposit'})",0.8256747890223761,0.14056879114912102,0.13706192447792936,0.1659998903929413,1.180915685735975,1.0,0.020997817502748414,1.0304929207453009,0.8788143340312518,0.16529782531583398,0.029590616423882814,0.5705261000331036
"frozenset({'market_segment_Online TA', 'hotel_Resort Hotel', 'deposit_type_No Deposit'})",frozenset({'customer_type_Transient'}),0.14056879114912102,0.8256747890223761,0.13706192447792936,0.9750523096732657,1.1809156857359748,1.0,0.020997817502748414,6.987629263251463,0.178256843145127,0.16529782531583398,0.8568899461711449,0.5705261000331036
frozenset({'customer_type_Transient'}),"frozenset({'market_segment_Online TA', 'hotel_Resort Hotel'})",0.8256747890223761,0.14136066426842236,0.13783117265096495,0.1669315503918452,1.1808911004752187,1.0,0.021113236005072367,1.0306948200180313,0.8787132026640609,0.16622100954979532,0.029780706589264218,0.5709817803175615
"frozenset({'market_segment_Online TA', 'hotel_Resort Hotel'})",frozenset({'customer_type_Transient'}),0.14136066426842236,0.8256747890223761,0.13783117265096495,0.9750320102432778,1.1808911004752187,1.0,0.021113236005072367,6.981948193514048,0.17840070687271975,0.16622100954979532,0.8567735004208481,0.5709817803175615
frozenset({'deposit_type_No Deposit'}),"frozenset({'customer_type_Transient-Party', 'hotel_City Hotel'})",0.6712595307586144,0.11009298852915224,0.08712866806941333,0.12979877987124608,1.1789922465123728,1.0,0.01322770024952108,1.0226450973479193,0.46181719498676,0.12550514926345976,0.022143652188472928,0.460604281016593
"frozenset({'customer_type_Transient-Party', 'hotel_City Hotel'})",frozenset({'deposit_type_No Deposit'}),0.11009298852915224,0.6712595307586144,0.08712866806941333,0.7914097821619399,1.1789922465123726,1.0,0.01322770024952108,1.5760109589444153,0.17059984855357138,0.12550514926345976,0.36548664568310957,0.460604281016593
frozenset({'customer_type_Transient'}),"frozenset({'arrival_date_month_July', 'market_segment_Online TA'})",0.8256747890223761,0.06407384782461141,0.0622186022308197,0.0753548528525237,1.1760625498688897,1.0,0.009314441446381841,1.0122003614713322,0.8587690165771933,0.0751859142607174,0.012053306771791417,0.5232000252963184
"frozenset({'arrival_date_month_July', 'market_segment_Online TA'})",frozenset({'customer_type_Transient'}),0.06407384782461141,0.8256747890223761,0.0622186022308197,0.9710451977401131,1.1760625498688897,1.0,0.009314441446381841,6.02059753034918,0.1599539553926384,0.0751859142607174,0.8339035295152835,0.5232000252963184
"frozenset({'arrival_date_month_July', 'market_segment_Online TA', 'deposit_type_No Deposit'})",frozenset({'customer_type_Transient'}),0.06387022330821965,0.8256747890223761,0.062014977714427925,0.9709528869996457,1.1759507495066952,1.0,0.00927894455960162,6.001464275485737,0.15983280760235338,0.07493985126859141,0.833373997728402,0.5230305619850533
frozenset({'customer_type_Transient'}),"frozenset({'arrival_date_month_July', 'market_segment_Online TA', 'deposit_type_No Deposit'})",0.8256747890223761,0.06387022330821965,0.062014977714427925,0.07510823697046089,1.1759507495066952,1.0,0.00927894455960162,1.0121506257396329,0.8583052884302369,0.07493985126859141,0.012004760389051638,0.5230305619850533
frozenset({'arrival_date_month_March'}),"frozenset({'customer_type_Transient', 'hotel_City Hotel'})",0.07122333084458925,0.6126609199303151,0.05124550329192968,0.7195044472681067,1.1743925944386073,1.0,0.007609751896182446,1.3809098800219342,0.15988342288704252,0.08100278950003577,0.275839781822608,0.40157429978162157
"frozenset({'customer_type_Transient', 'hotel_City Hotel'})",frozenset({'arrival_date_month_March'}),0.6126609199303151,0.07122333084458925,0.05124550329192968,0.08364415229513646,1.1743925944386073,1.0,0.007609751896182446,1.0135545830603436,0.38337467248457846,0.08100278950003577,0.01337331337343149,0.40157429978162157
frozenset({'customer_type_Transient'}),"frozenset({'arrival_date_month_August', 'market_segment_Online TA'})",0.8256747890223761,0.07117808095205774,0.06889296137921673,0.08343837343124898,1.1722481459910277,1.0,0.010123014406108848,1.0133763973133907,0.8428975704045636,0.08320808853668535,0.013199831127756153,0.5256670570271312
"frozenset({'arrival_date_month_August', 'market_segment_Online TA'})",frozenset({'customer_type_Transient'}),0.07117808095205774,0.8256747890223761,0.06889296137921673,0.9678957406230134,1.1722481459910277,1.0,0.010123014406108848,5.429971423124812,0.15819856721718656,0.08320808853668535,0.8158369681760635,0.5256670570271312
frozenset({'customer_type_Transient'}),"frozenset({'arrival_date_month_August', 'market_segment_Online TA', 'deposit_type_No Deposit'})",0.8256747890223761,0.07088395665060296,0.06859883707776195,0.08308215049049159,1.1720868080208227,1.0,0.010071741125204092,1.0133034751656476,0.842223978193237,0.0828528487498292,0.013128816284255527,0.5254223392094973
"frozenset({'arrival_date_month_August', 'market_segment_Online TA', 'deposit_type_No Deposit'})",frozenset({'customer_type_Transient'}),0.07088395665060296,0.8256747890223761,0.06859883707776195,0.967762527928503,1.1720868080208227,1.0,0.010071741125204092,5.407533524682135,0.158022104708978,0.0828528487498292,0.8150728062182875,0.5254223392094973
"frozenset({'market_segment_Groups', 'deposit_type_Non Refund'})","frozenset({'customer_type_Transient', 'hotel_City Hotel'})",0.20611326048100637,0.6126609199303151,0.14789927373922487,0.717563117453348,1.1712239088711005,1.0,0.021621733963094858,1.371418196437944,0.1841475436444873,0.2204573047349251,0.27082781707479725,0.4794839480320398
"frozenset({'customer_type_Transient', 'hotel_City Hotel'})","frozenset({'market_segment_Groups', 'deposit_type_Non Refund'})",0.6126609199303151,0.20611326048100637,0.14789927373922487,0.2414047786107316,1.1712239088711005,1.0,0.021621733963094858,1.0465221993688458,0.37742717049891444,0.2204573047349251,0.04445409700520748,0.4794839480320398
"frozenset({'customer_type_Transient', 'deposit_type_Non Refund'})",frozenset({'hotel_City Hotel'}),0.29206543134460056,0.7484105975248309,0.2554356433403471,0.8745836238283369,1.1685879739287361,1.0,0.036850779351387114,2.0060331047263498,0.2037849274806017,0.32537898437950313,0.5015037400709228,0.607943887248973
frozenset({'hotel_City Hotel'}),"frozenset({'customer_type_Transient', 'deposit_type_Non Refund'})",0.7484105975248309,0.29206543134460056,0.2554356433403471,0.3413041506696091,1.168587973928736,1.0,0.036850779351387114,1.074751828746246,0.573419998279499,0.32537898437950313,0.06955264159303462,0.607943887248973
frozenset({'customer_type_Transient'}),frozenset({'market_segment_Online TA'}),0.8256747890223761,0.46912826082038056,0.45023643068847713,0.5452951170055351,1.1623582771414347,1.0,0.06288905291117519,1.1675083313017374,0.8012614011002451,0.5330975916847491,0.14347506292736306,0.7525125211263508
frozenset({'market_segment_Online TA'}),frozenset({'customer_type_Transient'}),0.46912826082038056,0.8256747890223761,0.45023643068847713,0.9597299252471666,1.1623582771414347,1.0,0.06288905291117519,4.328902095354526,0.2631145199231754,0.5330975916847491,0.7689945445813778,0.7525125211263508
"frozenset({'market_segment_Online TA', 'deposit_type_No Deposit'})",frozenset({'customer_type_Transient'}),0.4675218896355121,0.8256747890223761,0.44865268444987444,0.9596399535423926,1.1622493096569357,1.0,0.06263164686173034,4.3192519899779676,0.2621692801817358,0.5312366052293185,0.7684784304503843,0.7515084735103863
frozenset({'customer_type_Transient'}),"frozenset({'market_segment_Online TA', 'deposit_type_No Deposit'})",0.8256747890223761,0.4675218896355121,0.44865268444987444,0.54337699347838,1.1622493096569355,1.0,0.06263164686173034,1.1661219490903516,0.8007987033195528,0.5312366052293185,0.14245675524754267,0.7515084735103863
frozenset({'arrival_date_month_May'}),"frozenset({'customer_type_Transient', 'hotel_City Hotel'})",0.105816873684925,0.6126609199303151,0.07527319622615897,0.7113534316869788,1.1610883092851576,1.0,0.010443333050202869,1.3419147240636415,0.1551573311897739,0.11702838650673608,0.25479616396803617,0.41710808332382476
"frozenset({'customer_type_Transient', 'hotel_City Hotel'})",frozenset({'arrival_date_month_May'}),0.6126609199303151,0.105816873684925,0.07527319622615897,0.12286273496067064,1.1610883092851576,1.0,0.010443333050202869,1.0194335162296193,0.3581850492571404,0.11702838650673608,0.019063054059174175,0.41710808332382476
frozenset({'arrival_date_month_April'}),"frozenset({'customer_type_Transient', 'hotel_City Hotel'})",0.10221950722867033,0.6126609199303151,0.07264870245933167,0.7107127047366092,1.160042499230156,1.0,0.010022805125790998,1.3389425889478475,0.15367076728407028,0.11311914323962517,0.2531419881222775,0.41464583868611543
"frozenset({'customer_type_Transient', 'hotel_City Hotel'})",frozenset({'arrival_date_month_April'}),0.6126609199303151,0.10221950722867033,0.07264870245933167,0.11857897263562171,1.160042499230156,1.0,0.010022805125790998,1.0185603303064703,0.35618047410042014,0.11311914323962517,0.018222121708672767,0.41464583868611543
frozenset({'hotel_City Hotel'}),"frozenset({'customer_type_Transient', 'market_segment_Offline TA/TO'})",0.7484105975248309,0.13538767845426367,0.11697097219394104,0.15629251186553403,1.1544072078784657,1.0,0.015645398864485904,1.0247773472504,0.5316382213378237,0.1525388723335202,0.024178273765399418,0.5101315500504141
"frozenset({'customer_type_Transient', 'market_segment_Offline TA/TO'})",frozenset({'hotel_City Hotel'}),0.13538767845426367,0.7484105975248309,0.11697097219394104,0.8639705882352942,1.1544072078784657,1.0,0.015645398864485904,1.8495220938715142,0.15469886226027998,0.1525388723335202,0.45931978681760494,0.5101315500504141
frozenset({'customer_type_Transient'}),"frozenset({'market_segment_Online TA', 'hotel_City Hotel'})",0.8256747890223761,0.3277675965519582,0.3124052580375122,0.3783635666136899,1.1543653814287624,1.0,0.041775816906102825,1.0813915776881267,0.7670901688344017,0.3714523982460388,0.07526559237878569,0.665746979689809
"frozenset({'market_segment_Online TA', 'hotel_City Hotel'})",frozenset({'customer_type_Transient'}),0.3277675965519582,0.8256747890223761,0.3124052580375122,0.9531303927659281,1.1543653814287624,1.0,0.041775816906102825,3.719365731123477,0.19892399538466154,0.3714523982460388,0.7311369539080153,0.665746979689809
frozenset({'customer_type_Transient'}),"frozenset({'market_segment_Online TA', 'deposit_type_No Deposit', 'hotel_City Hotel'})",0.8256747890223761,0.3269530984863911,0.3115907599719451,0.3773771030854387,1.1542239692251959,1.0,0.041633829358981966,1.080986428300222,0.7664813426710294,0.37048395340704277,0.07491900562301013,0.6651953676800109
"frozenset({'market_segment_Online TA', 'deposit_type_No Deposit', 'hotel_City Hotel'})",frozenset({'customer_type_Transient'}),0.3269530984863911,0.8256747890223761,0.3115907599719451,0.9530136322745831,1.1542239692251959,1.0,0.041633829358981966,3.7101231573455755,0.19852557298911794,0.37048395340704277,0.730467168449617,0.6651953676800109
frozenset({'hotel_City Hotel'}),frozenset({'market_segment_Offline TA/TO'}),0.7484105975248309,0.18783230389827824,0.16213036494038327,0.2166329090964056,1.1533314802640364,1.0,0.021554678145407236,1.0367651456546465,0.5284268036310557,0.20944030396025137,0.03546140204340282,0.5398992056925054
frozenset({'market_segment_Offline TA/TO'}),frozenset({'hotel_City Hotel'}),0.18783230389827824,0.7484105975248309,0.16213036494038327,0.8631655022886052,1.1533314802640364,1.0,0.021554678145407236,1.8386401578775136,0.1636935135631763,0.20944030396025137,0.45611978737896247,0.5398992056925054
frozenset({'customer_type_Transient'}),"frozenset({'arrival_date_month_March', 'hotel_City Hotel'})",0.8256747890223761,0.05396049684382,0.05124550329192968,0.06206499698580588,1.1501932082916704,1.0,0.00669168144486601,1.0086407907967405,0.7490646393715266,0.06186158300103785,0.008566767153958817,0.5058752657885004
